"ID příspěvku","ID účtu","Uživatelské jméno účtu","Název účtu",Popis,"Délka (v sekundách)","Čas zveřejnění","Přímý odkaz","Typ příspěvku","Komentář s daty",Datum,Zobrazení,Dosah,"To se mi líbí",Sdílené,Sledující,Komentáře,Uložení
17857424823656828,17841409576254354,praguechessfestival,"Prague Chess Festival","Exchange pieces, set the trap! David Navara is proudly holding the Czech flag high as domestic players scored an impressive 3.5 points across the Masters and Challengers. 💪♟️

🇨🇿 Vyměnit figury, nastražit past! David Navara hrdě drží českou vlajku vysoko. Domácí hráči vybojovali skvělých 3,5 bodu v prvním kole Masters a Challengers. 💪♟️
.
#PICF #PICF2026 #chess #DavidNavara #PragueChess #PragueMasters",106,"02/26/2026 00:45",https://www.instagram.com/reel/DVNwJy2jnbp/,"IG reel",,Dlouhodobě,1834,1133,35,3,1,1,2
18068483216642659,17841409576254354,praguechessfestival,"Prague Chess Festival","A lot of decisive games in Round 1. The players are on their toes from the very beginning. Exactly the kind of action we love to see! ♟️🔥

🇨🇿 Spousta rozhodných partií hned v 1. kole. Hráči jsou ve střehu od úplného začátku. Přesně takovou podívanou chceme vidět! ♟️🔥
.
#PICF #PICF2026 #chess #PragueMasters #PragueChess",0,"02/25/2026 21:58",https://www.instagram.com/p/DVNdHCFDt4c/,"IG carousel",,Dlouhodobě,11392,5983,229,9,5,1,7
18024941864796182,17841409576254354,praguechessfestival,"Prague Chess Festival","We wouldn’t call it a night without a few snapshots from Round 1, right? ♟️✨ 
📸 Petr Vrabec

Check out more on: https://eu.zonerama.com/PragueIntarnationalChessFestival/1697708

🇨🇿 Bez pár momentek z 1. kola bychom večer snad ani neuzavřeli, že? ♟️✨
📸 Petr Vrabec
.
#PICF #PICF2026 #PragueMasters #PragueChess #chess",0,"02/25/2026 16:23",https://www.instagram.com/p/DVM2vGaoGyg/,"IG carousel",,Dlouhodobě,3088,1198,78,2,1,0,5
18091765396848940,17841409576254354,praguechessfestival,"Prague Chess Festival","🏆 It’s been a winner’s game since day one! Which one stood out for you? Cast your vote and help us decide who takes the award! Find a link in our bio. 👆 ♟️

🇨🇿 🏆 Už od prvního dne jedeme na vítězství! Která partie se vám líbila nejvíc? Hlasujte a pomozte nám rozhodnout, kdo získá ocenění! Link na hlasování jsme schovali v biu. 👆 ♟️ 
.
#PICF #PICF2026 #PragueMasters #PragueChess @decision_21 @karel252",0,"02/25/2026 13:38",https://www.instagram.com/p/DVMj34YjGAo/,"IG carousel",,Dlouhodobě,29748,13262,486,14,37,12,24
18024229316626094,17841409576254354,praguechessfestival,"Prague Chess Festival","♟️ On day one of the Masters category we have four winners already. The biggest upset was made by Jorden van Foreest, who took down world number four Vincent Keymer. Listen to the Dutch grandmaster’s immediate reactions. ♟️

♟️První den máme v kategorii Masters hned čtyři vítěze. Největší překvapení zařídil Jorden van Foreest, který si vyšlápl na světovou čtyřku Vincenta Keymera. Poslechněte si bezprostřední dojmy nizozemského velmistra. ♟️",118,"02/25/2026 11:28",https://www.instagram.com/reel/DVMU1sNAbd8/,"IG reel",,Dlouhodobě,3020,1535,66,5,0,1,4
18151807828445398,17841409576254354,praguechessfestival,"Prague Chess Festival","""I did not really have a good run here yet, but this year i am ready to fight"" 🗨 Says the current world number #4 Vincent Keymer. Full interview soon on our Youtube channel. Stay tuned!!!

🗨 „Zatím jsem tady neměl opravdu dobré období, ale letos jsem připraven bojovat.“ 🗨

Říká aktuální světová čtyřka Vincent Keymer.
Celý rozhovor již brzy na našem YouTube kanálu. Zůstaňte naladěni!!! ♟️",0,"02/25/2026 07:25",https://www.instagram.com/reel/DVL489NAXfs/,"IG reel",,Dlouhodobě,2864,1454,70,7,1,2,3
17991996695761454,17841409576254354,praguechessfestival,"Prague Chess Festival","First of many. Enjoy the Round 1 of this year’s @praguechessfestival 🤝

🇨🇿První momentka a mnohé další budou následovat! Užijte si první kolo letošního Pražského šachového festivalu! 🤝",0,"02/25/2026 06:12",https://www.instagram.com/p/DVLwf0pDBP_/,"IG image",,Dlouhodobě,12645,6003,644,16,28,2,20
17859046659554941,17841409576254354,praguechessfestival,"Prague Chess Festival","Opening ceremony (photo by: Petr Vrabec)

Zahajovací ceremoniál (fotil Petr Vrabec)",0,"02/25/2026 05:44",https://www.instagram.com/p/DVLtqyMDD8b/,"IG carousel",,Dlouhodobě,4644,1634,170,32,7,0,19
18084638555245408,17841409576254354,praguechessfestival,"Prague Chess Festival","📹 From sharp questions to sharper signatures and then straight to the first ceremonial move ♟️✨ 
@praguechessfestival is officially underway and this is just the beginning. Enjoy the highlights!👇

🇨🇿 📹 Od ostrých otázek k ještě ostřejším podpisům a pak rovnou k prvnímu slavnostnímu tahu ♟️✨
Pražský šachový festival je oficiálně zahájen a my teprve začínáme. Užijte si ty nejlepší momenty ze včerejšího dne! 👇
.
#PICF #PICF2026 #chess #PragueMasters #PragueChess",118,"02/25/2026 04:58",https://www.instagram.com/reel/DVLoWx0Fe1k/,"IG reel",,Dlouhodobě,1918,1066,58,2,1,1,5
17856539832617095,17841409576254354,praguechessfestival,"Prague Chess Festival","♟️🔥 The first challenge lies ahead. The hunt for a spot in the Masters is about to begin. Any favourites? Watch the main tournaments live on our channel! 🔴

🇬🇧 https://www.youtube.com/watch?v=YzoVGgaKL94

♟️🔥 První výzva je před nimi. Honba za místem v Masters právě začíná. Máte své favority? Sledujte hlavní turnaje živě na našem kanálu! 🔴
 
🇨🇿 https://www.youtube.com/watch?v=JtfkCPrwZTk
.
#PICF #PICF2026 #chess #chesslive #livestream #šachy",0,"02/25/2026 03:16",https://www.instagram.com/p/DVLcrr0jFMN/,"IG image",,Dlouhodobě,6965,4243,45,9,1,0,2
18123933100576564,17841409576254354,praguechessfestival,"Prague Chess Festival","✊ We are so ready, dear Masters. What’s your main course for this fine afternoon? See you at the @hotelgiovanniprg! ♟️

🇨🇿 ✊ Jsme připraveni. Jaký je váš hlavní Masters chod na dnešní šachové odpoledne? Uvidíme se v hotelu Don Giovanni! ♟️
.
#PICF #PICF2026 #chess #Masters #PragueMasters #PragueChess",0,"02/25/2026 02:20",https://www.instagram.com/p/DVLWW3FDIwW/,"IG image",,Dlouhodobě,10419,5962,162,9,4,3,18
18094373684513788,17841409576254354,praguechessfestival,"Prague Chess Festival","This game officially opened the 8th edition of PICF. The beach volleyball World Champion Ondřej Perušič was not afraid to challenge chess World Chess Champion Dommaraju Gukesh, and together with Festival Director Petr Boleslav, President of Nový Bor Chess Club Roman Mužík, and Jaroslav Svoboda, Managing Director of Czech Inn Hotels, they ceremonially launched the tournament. ♟️🔥 #PICF2026",16,"02/25/2026 00:23",https://www.instagram.com/reel/DVLHk-IDIBL/,"IG reel",,Dlouhodobě,5499,3708,211,9,8,1,22
17999693141897207,17841409576254354,praguechessfestival,"Prague Chess Festival","The grand opening of PICF is behind us! ♟️✨ Round 1 starts tomorrow. Join us at the Don Giovanni Hotel Prague or tune in to the live broadcast. We look forward to seeing you!

#PICF #PICF2026 #chess",0,"02/24/2026 14:34",https://www.instagram.com/p/DVKFfiBDAj3/,"IG carousel",,Dlouhodobě,5302,2193,161,13,0,0,24
17847897165688655,17841409576254354,praguechessfestival,"Prague Chess Festival","The Prague International Chess Festival has officially begun! 🔥

#PICF #PICF2026 #chess #livechess #PragueMasters #PragueChess",0,"02/24/2026 13:53",https://www.instagram.com/p/DVKAy6vjAZh/,"IG image",,Dlouhodobě,3200,1556,95,6,2,0,6
17856999987615966,17841409576254354,praguechessfestival,"Prague Chess Festival","💯 Ladies and gentlemen, #PICF class of 2026! Good luck to you all! 🤞

🇨🇿 💯 Dámy a pánové, představujeme @praguechessfestival, ročník 2026! Hodně štěstí vám všem!🤞
.
#PICF2026 #PragueMasters #chess #sachy",0,"02/24/2026 12:43",https://www.instagram.com/p/DVJ41YzjCcD/,"IG carousel",,Dlouhodobě,8745,3913,291,13,6,1,22
18093443710834980,17841409576254354,praguechessfestival,"Prague Chess Festival","♟️🔝 “This place has been lucky for me.” Reigning champion Aravindh Chithambaram is looking for a comeback and Prague is ready for it! 

🇨🇿 🔝 „Toto místo mi přineslo štěstí.“ Úřadující šampion #AravindhChithambaram usiluje o comeback a Praha je na něj připravena!
.
#PICF #PICF2026 #chess #PragueChess #PragueMasters",125,"02/24/2026 09:27",https://www.instagram.com/reel/DVJiTrBgPJv/,"IG reel",,Dlouhodobě,2661,1436,59,8,0,2,6
18095555893809391,17841409576254354,praguechessfestival,"Prague Chess Festival","🎥 Press conference for the 8th edition of the Prague International Chess Festival and a signing session with Dommaraju Gukesh in a few photos. 🔥📷

The Masters, Challengers and Futures tournaments kick off tomorrow at the @hotelgiovanniprg - come and see it live!

📸 Petr Vrabec

#PICF #PICF2026 #chess #livechess #chessstream #PragueMasters #PragueChess",0,"02/24/2026 07:31",https://www.instagram.com/p/DVJVDbFDFTu/,"IG carousel",,Dlouhodobě,6800,2090,228,19,2,1,18
18150862714449899,17841409576254354,praguechessfestival,"Prague Chess Festival","🗨 ""More pressure, but it's a challenge which is pretty interesting to face."" The World Champion sat down with us ahead of the start of the @praguechessfestival. Will the second time be the charm in Prague for @gukesh.official?

🇨🇿 🗨 „Cítím větší tlak, ale je to výzva, které je hodně zajímavé čelit.“ Ještě před startem Pražského šachového festivalu jsme mluvili s úřadujícím mistrem světa. Vyjde to v Praze Gukeshovi napodruhé?
.
#PICF #PICF2026 #chess #PragueChess #PragueMasters #šachy #gukeshdommaraju",121,"02/24/2026 06:18",https://www.instagram.com/reel/DVJMtkEiSZY/,"IG reel",,Dlouhodobě,8310,5254,387,32,17,4,53
18090437776886602,17841409576254354,praguechessfestival,"Prague Chess Festival","Signing time! @gukesh.official made some fans very happy! Thank you! 💯✍️",565,"02/24/2026 03:05",https://www.instagram.com/reel/DVI2ok-jDPu/,"IG reel",,Dlouhodobě,2926,1478,124,16,2,5,22
18074540798528229,17841409576254354,praguechessfestival,"Prague Chess Festival","👑 A true queen’s move. We are truly honored that the FUTURES tournament is held under the patronage of the First Lady of the Czech Republic, @evapavlova_oficialni. Thank you for supporting the young talents of the royal game! ♟️

🇨🇿 👑 Skutečný tah královnou. Je nám velkou ctí, že záštitu nad turnajem FUTURES převzala první dáma České republiky, Eva Pavlová. Děkujeme za podporu mladých talentů královské hry! ♟️
.
#PICF #PICF2026 #chess #šach @novyborchess @czech_innhotels @hotelgiovanniprg",0,"02/23/2026 09:47",https://www.instagram.com/p/DVG_0ofAGXJ/,"IG image",,Dlouhodobě,1909,829,49,2,0,0,4
18100174892305520,17841409576254354,praguechessfestival,"Prague Chess Festival","🔝 The World Champion has arrived.
For the first time in 95 years, a reigning World Chess Champion will play a classical game on the territory of the former Czechoslovakia. Witness history in the making from February 25. ♟️✨

🇨🇿 🔝 Mistr světa je tady. 
Po 95 letech se na území bývalého Československa představí úřadující mistr světa v šachu. Nová historie se začne psát od 25. února. ♟️✨
.
#PICF #PICF2026 #gukeshdommaraju @gukesh.official @boleslav_petr @hotelgiovanniprg @czech_innhotels @novyborchess @karel252 @janecekfoundation",0,"02/23/2026 06:39",https://www.instagram.com/p/DVGqUUHDZbd/,"IG image",,Dlouhodobě,10553,4880,466,15,26,4,28
17874489438537371,17841409576254354,praguechessfestival,"Prague Chess Festival","🎤 Toucan on e4! The opening ceremony is just around the corner, and it’s time to introduce our host. Tomorrow’s event will be guided by the kind words and sharp wit of @mikolastucek, a renowned Czech journalist and podcaster.

We can’t wait for the draw and also the pairings, as the Masters and Futures take the stage together. Let the festival begin! ✨

🇨🇿 🎤 Tukan na e4! Zahajovací ceremoniál je za dveřmi a je čas představit našeho moderátora. Zítřejším večerem v @hotelgiovanniprg hosty provede svými milými slovy a bystrým humorem Mikoláš Tuček, uznávaný český novinář a podcaster.

Nemůžeme se dočkat losu ani našeho oblíbeného párování kategorie Masters a Futures. Odpočítáváme poslední hodiny! ✨
.
#PICF #PICF2026 #chess #PragueMasters #šachy #PragueChess @posledni_podcast #MikolasTucek",0,"02/23/2026 02:02",https://www.instagram.com/p/DVGKrQsDN6_/,"IG image",,Dlouhodobě,9583,4425,47,3,0,3,1
18068851325559687,17841445136585776,chess.sisters.kaja.lila,"Chess Sisters Kaja&Lila","Memories from @praguechessfestival Futures 2025 ♟️
@hotelgiovanniprg #picf #hotelgiovanni #chess #chesssisters #prague",10,"02/22/2026 09:04",https://www.instagram.com/reel/DVEVYWcCIVT/,"IG reel",,Dlouhodobě,4563,2090,116,16,,4,0
17925266808233008,17841409576254354,praguechessfestival,"Prague Chess Festival","🔴🎙️ We’re going LIVE in some fashion! Join us as we welcome @keti_tsatsalashvili and @alojzije_jankovic, our English-language live stream commentators for the @praguechessfestival!

Can’t make it to the venue? Tune in from anywhere in the world and enjoy top-level chess, expert insights, and live commentary from every critical move! Streams will be available on our website or YouTube channel! 🔝

🔴🎙️ Budeme ŽIVĚ! Připojte se k nám a přivítejte #KetiTsatsalashvili  a #AlojzijeJankovic, naše anglicky komentující průvodce živým přenosem z Pražského šachového festivalu!

Nemůžete dorazit přímo do Prahy? Sledujte přenos odkudkoli na světě a užijte si špičkový šach, odborné postřehy a živý komentář ke každému klíčovému tahu! Streamy budou dostupné na našem webu nebo na YouTube kanálu! 🔝
.
#PICF #PICF2026 #chess #PragueMasters #PragueChess #livechess",0,"02/22/2026 07:26",https://www.instagram.com/p/DVEK9-NDjls/,"IG image",,Dlouhodobě,5798,2896,63,2,2,2,2
18001325357852437,17841409576254354,praguechessfestival,"Prague Chess Festival","🎙️ Analýzy, komentáře a špičkový šach v přímém přenosu! Kdo vás provede naším živým vysíláním? ♟️
Ty nejzajímavější partie budou v českém jazyce komentovat @richard_mladek a Lukáš Vlasák. Sehraná dvojice, která nabídne odborný pohled, souvislosti i napětí z každého tahu.

 🔴 ▶️ Sledujte živě na našem YouTube kanále: https://www.youtube.com/@prague_chess/streams

🇬🇧 🎙️ Analysis, commentary, and top-level chess live on air! Who will guide you through our live broadcast? ♟️
The most exciting games will be commented on in Czech by Richard Mládek and Lukáš Vlasák. A well-coordinated duo bringing expert insight, context, and tension with every move.

🔴 ▶️ Watch live on our YouTube channel: https://www.youtube.com/@prague_chess/streams
.
#PICF #PICF2026 #chess #livechess #chessstream #PragueMasters #PragueChess",0,"02/21/2026 23:40",https://www.instagram.com/p/DVDVnTsDM1K/,"IG image",,Dlouhodobě,2226,1041,40,1,1,0,0
18095018503804399,17841409576254354,praguechessfestival,"Prague Chess Festival","Are they up for the challenge? We think they are. Ten elite competitors will battle for fame, glory, and a coveted spot in the Masters. Every move counts, but only one will earn promotion. Who will rise to the occasion? ♟️🔥

🇨🇿 Jsou připraveni na výzvu? My si myslíme, že ano. Deset elitních soupeřů se utká o slávu, prestiž a vytoužené místo v Masters. Každý tah se počítá, ale postup si vybojuje jen jeden. Kdo to bude? ♟️🔥
.
#PICF #PICF2026 #Challengers #PrageuChess #chess #praguemasters
@jonasbbjerre @daniel_yuffa @suryasekharchess @divyachess @jachym_nemec08 @stepan_hrbek1",0,"02/21/2026 08:44",https://www.instagram.com/p/DVBvBl0gde5/,"IG image",,Dlouhodobě,2681,1023,36,1,0,1,2
17878972008473529,17841409576254354,praguechessfestival,"Prague Chess Festival","🫶 All about the FUTURES. For the second year in a row, the @praguechessfestival proudly presents an all-female group of outstanding young talents. 

Watched closely by our ambassador @piaanncramling, these players represent the next generation of women’s chess! ♟️✨

🇨🇿 🫶 Vsazeno na budoucnost. Naše FUTURES. Už druhým rokem po sobě Pražský šachový festival s hrdostí představuje ryze ženskou skupinu výjimečných mladých talentů.

Pod bedlivým dohledem naší ambasadorky Piy Cramling tyto hráčky představují nastupující generaci ženského šachu! ♟️✨
.
#PICF #PICF2026 #chess #Futures #PragueChess @fidewomen @europeanchessunion",0,"02/21/2026 04:15",https://www.instagram.com/p/DVBQSzTjLsN/,"IG image",,Dlouhodobě,3805,1808,40,3,2,0,1
18562768078034503,17841409576254354,praguechessfestival,"Prague Chess Festival","""What was already one of the strongest tournaments of early 2026 is now something more. It's not just elite anymore. It's a super-tournament."" You're very kind @theworldchess. Let's see the Masters line-up again. Shall we? 👀 🔥

🇨🇿 „Co už bylo jedním z nejsilnějších turnajů na začátku roku 2026, je teď ještě mnohem víc. Už to není jen elitní turnaj. Je to superturnaj.“ Ve World Chess jsou velmi laskaví. Pojďme se tedy na soupisku Masters podívat ještě jednou. Co říkáte? 👀 🔥

https://worldchess.com/news/niemanns-last-minute-entry-turns-prague-masters-into-a-true-super-tournament ⬅
.
#PICF #PICF2026 #Masters #PragueMasters #PragueChess #chess @vincentkeymer2004 @gukesh.official @abdusattorov_nodirbek_official @hans_niemann @parhammaghsoodloo @jordenvforeest @aravindhachithambaram @nodirbekyakubboev @gmdavidanton",0,"02/21/2026 00:53",https://www.instagram.com/p/DVA5MT0jOKi/,"IG image",,Dlouhodobě,9509,4913,283,9,13,8,18
17897904132399164,17841409576254354,praguechessfestival,"Prague Chess Festival","👑 The benchmark of the FUTURES field is set. Introducing Anna Hrčková 🇨🇿

Born in 2013, Anna has been playing chess since pre-school age and is a proud member of the Beskydská šachová škola. With an ELO of 2041, she enters the tournament as the top-seeded player of the category, a clear signal of her strength and consistency. All eyes on the 🔝 seed!

👑 Laťka v kategorii FUTURES je nastavena. Představujeme Annu Hrčkovou 🇨🇿

Anna (*2013) hraje šachy už od předškolního věku a je členkou Beskydské šachové školy. S ELO 2041 vstupuje do turnaje jako nejvýše nasazená hráčka kategorie, což jasně potvrzuje její sílu i herní vyrovnanost. 👀 Všechny oči se upírají na nasazenou jedničku! 🔝
.
#PICF #PICF2026 #chess #Futures #PragueChess @fidewomen",0,"02/20/2026 12:09",https://www.instagram.com/p/DU_hsGSiBSz/,"IG image",,Dlouhodobě,1806,834,39,8,0,0,2
17991120551928313,17841409576254354,praguechessfestival,"Prague Chess Festival","🇨🇿 💪 Born in 2011, Sofiia Markina represents the Czech Republic and continues to build an impressive competitive profile. 

Her achievements include silver at the Czech Championship U10, silver at the European Team Championship (G14, 2024), and gold at the Czech Rapid Championship (G14). A strong all-round player on home soil. In Prague, she can count on strong support from the fans and the audience! 📣

🇨🇿 💪 Sofiia Markina (2011) reprezentuje Českou republiku a dál si buduje velmi působivý soutěžní profil.

Mezi její úspěchy patří stříbro z Mistrovství ČR U10, stříbro z ME družstev (G14, 2024) a zlato z Mistrovství ČR v rapid šachu (G14). Silná univerzální hráčka na domácí půdě se v Praze může spolehnout na výraznou podporu fanoušků i publika! 📣
.
#PICF #PICF2026 #chess #PragueChess #Futures @fidewomen",0,"02/20/2026 08:27",https://www.instagram.com/p/DU_IVisjikN/,"IG image",,Dlouhodobě,2479,1108,62,8,4,0,3
18093574115081625,17841409576254354,praguechessfestival,"Prague Chess Festival","⭐ A German rising star joins the FUTURES lineup! It’s Lilian Schirmbeck, of course 🇩🇪

Born in 2013, WCM Lilian Schirmbeck has already made her mark on the European stage. Her standout achievements include silver at the European Youth Championship (2023) and an impressive run of three bronze medals at the European Team Championships (2023–2025). Will she add more silverware in Prague? 🏆♟️

⭐ Nadějná německá hvězda se připojuje ke kategorii FUTURES! Není to nikdo jiný než Lilian Schirmbeck 🇩🇪

Lilian (*2013), WCM, už o sobě dala výrazně vědět na evropské scéně. Mezi její největší úspěchy patří stříbro z ME mládeže (2023) a působivá série tří bronzových medailí z ME družstev (2023–2025). Přidá v Praze další cenný kov do své sbírky? 🏆♟️
.
#PICF #PICF2026 #chess #PragueChess #Futures @fidewomen",0,"02/19/2026 22:29",https://www.instagram.com/p/DU-D2q-Cl2l/,"IG image",,Dlouhodobě,1392,620,26,0,0,1,1
18193069681345404,17841409576254354,praguechessfestival,"Prague Chess Festival","👏 Third time’s a charm! Polish talents keep shining! Greetings Bao Anh Angelina Nguyen Doan! 🇵🇱

Born in 2014, Bao Anh started playing chess at just three and a half years old and has since grown into one of the most successful young players in Poland. Her results speak for themselves: Polish Champion G8 in both classical and rapid, European Vice-Champion across multiple age groups, and a strong 6th place at the World Youth Rapid Championship (G12) in 2025. Prague awaits now! 👍

🇨🇿 👏 Do třetice všeho dobrého! Polské talenty budou v Praze zářit! Zdravíme Bao Anh Angelinu Nguyen Doan! 🇵🇱

Bao Anh (*2014) začala hrát šachy už ve třech a půl letech a od té doby se vypracovala mezi nejúspěšnější mládežnické hráčky v Polsku. Její výsledky mluví samy za sebe: mistryně Polska G8 v klasickém i rapid šachu, vicemistryně Evropy v několika věkových kategoriích a skvělé 6. místo na Mistrovství světa v rapidu G12 (2025). Teď už čeká Praha! 👍
.
#PICF #PICF2026 #Futures #chess #PragueChess @fidewomen",0,"02/19/2026 12:44",https://www.instagram.com/p/DU9A76nDDX-/,"IG image",,Dlouhodobě,1470,660,27,6,0,0,1
17972660630846929,17841409576254354,praguechessfestival,"Prague Chess Festival","✨ The sister story continues. After Kaja, we wouldn’t be complete without her younger sister, Lila Rzadkowska 🇵🇱

Her highlights include bronze at the World Youth Championship (U8), bronze at the European Youth Championships (U8 & U10), and gold at the European Team Championship (U12). Two sisters, two paths, one shared passion. We cannot wait for your dynamic performances! Welcome! 👋

🇨🇿 ✨ Sesterský příběh pokračuje. Po Kaje bychom nebyli kompletní bez její mladší sestry, Lily Rzadkowské 🇵🇱

Mezi její největší úspěchy patří bronz z Mistrovství světa mládeže (U8), bronz z Mistrovství Evropy mládeže (U8 a U10) a zlato z Mistrovství Evropy družstev (U12). Dvě sestry, dvě cesty, jedna společná vášeň. Nemůžeme se dočkat vašich dynamických výkonů! 👋 
.
#PICF #PICF2026 #chess #Futures @fidewomen #PragueChess",0,"02/18/2026 23:44",https://www.instagram.com/p/DU7nonUFCt6/,"IG image",,Dlouhodobě,2699,992,96,20,1,7,3
17917092033279225,17841409576254354,praguechessfestival,"Prague Chess Festival","🔥 One half of a powerful chess sister duo steps into the spotlight. Cześć, Kaja Rzadkowska! 🇵🇱

Known to many fans, Kaja is much more than a familiar face. Born in 2012, the WCM from Poland has reached a peak rating of 2002 and already boasts an impressive international résumé. Her highlights include bronze at the World Youth Rapid & Blitz Championships (U10), silver at the World Championship in chess solving (U12), and a victory at our very own Prague Open (B). A proven competitor with creativity on and off the board! 🫡 Chess Sisters Kaja&Lila 

🇨🇿 🔥 Polovina silného šachového sesterského dua vstupuje do světla reflektorů. Cześć, Kaja Rzadkowska! 🇵🇱

Kaja je ale mnohem víc než jen jméno ze sociálních sítí. Narozena v roce 2012, WCM z Polska dosáhla maximálního ratingu 2002 a může se pochlubit působivými mezinárodními úspěchy. Mezi ty největší patří bronz z MS mládeže v rapidu a bleskovém šachu (U10), stříbro z MS v řešení šachových úloh (U12) a vítězství na našem domácím turnaji Prague Open (B). Prověřená bojovnice s kreativitou na šachovnici i mimo ni. 🫡 
.
#PICF #PICF2026 #chess #Futures #PragueChess @fidewomen",0,"02/18/2026 14:46",https://www.instagram.com/p/DU6qInuDJ-_/,"IG image",,Dlouhodobě,3411,1254,107,16,3,7,4
18098281607505130,17841403793118748,chessbaseindia,"ChessBase India","The next big event coming your way is Prague Masters 2026. The World Champion D Gukesh and defending Champion Aravindh Chithambaram are the two Indian representatives in an extremely strong field consisting of GMs Vincent Keymer, Nodirbek Abdusattorov, Hans Niemann, Parham Maghsoodloo, Jorden van Foreest, Nodirbek Yakubboev, David Anton Gujjaro and David Navara! This will be a 10-player Classical Round robin tournament from 25th February-6th March.

In the Challengers group, there are two Indian players taking part - GMs Divya Deshmukh and Surya Sekhar Ganguly. There are a huge number of Indian players taking part in the Karel Janaćek Open as usual!

Who are you rooting for in this stacked field? Let us know in the comments. Follow all the action live on the ChessBase India YouTube channel!

Graphic: @sunle_anmol
#chess #chessbaseindia #praguemasters #gukesh #aravindh",0,"02/18/2026 04:13",https://www.instagram.com/p/DU5hpTskcHL/,"IG image",,Dlouhodobě,77946,39396,1726,325,,66,0
17844877458679780,17841409576254354,praguechessfestival,"Prague Chess Festival","📣📣 A unique opportunity to meet world champions 📣📣

📍 When: 24 February at 11:00 AM
📍 Where: Hotel Don Giovanni

At the autograph session, reigning World Champion Dommaraju Gukesh will meet fans, and Czech world champion Ondřej Perušič will also be in attendance.

Come and get an autograph, take a photo together, and create a unique memory of the Prague Chess Festival. Signature cards will also be available for visitors.

What better way to get in the mood for the biggest chess tournament in Central Europe than by meeting world champions in person?

We look forward to seeing you not only at the autograph session, but throughout the entire festival! ♟️

📣📣 Jedinečná příležitost potkat mistry světa 📣📣

📍 Kdy: 24.02. v 11:00
📍 Kde: Hotel Don Giovanni 

Na autogramiádě se s fanoušky potká úřadující světový šampion Dommaraju Gukesh a chybět nebude ani český mistr světa Ondřej Perušič.

Přijďte si pro podpis, společnou fotografii a jedinečnou vzpomínku na Pražský šachový festival. Pro návštěvníky budou připraveny také podpisové karty. 
Jak jinak se naladit na největší šachový turnaj ve střední Evropě, než setkáním s mistry světa. 

Těšíme se na Vás nejen na autogramiádě, ale i v průběhu celého festivalu! ♟️",0,"02/17/2026 10:09",https://www.instagram.com/p/DU3lfP3jJBH/,"IG image",,Dlouhodobě,17582,10582,144,15,4,1,12
18070221476631057,17841409576254354,praguechessfestival,"Prague Chess Festival","♟️ Tisíc srdcí. Různé cesty. Jedna vášeň. Šachy spojují.

Hráči, fanoušci, velmistři i ti, kteří přicházejí poprvé. Každý píše jiný příběh na šachovnici.
🎯 Přijďte zažít atmosféru @praguechessfestival
📅 od 24. 2.
📍 @hotelgiovanniprg 

🇬🇧 ♟️ A thousand hearts. Different paths. One passion. Chess connects.
Players, fans, grandmasters, and those who are coming for the very first time. Everyone writes a different story on the chessboard.
🎯 Come and experience the atmosphere of the Prague International Chess Festival
📅 from February 24
📍 Don Giovanni Hotel Prague
.
#PICF #PICF2026 #chess #pragueChess #PragueMasters @marekadamczyk_cz @perusicschweiner @thaidaivan_nguyen #šachy @novyborchess @czech_innhotels @karel252",25,"02/17/2026 05:18",https://www.instagram.com/reel/DU3EP5KjsP1/,"IG reel",,Dlouhodobě,1490,979,37,4,0,1,4
18073363235626575,17841409576254354,praguechessfestival,"Prague Chess Festival","Just one week left! Who will rule Prague this year? ♟️ Drop your pick in the comments 👇

🇨🇿 Už jen týden do startu @praguechessfestival! Kdo bude letos v Praze dominovat? ♟️ Napište nám do komentářů svého favorita 👇
.
#PICF #PICF2026 #chess #oneweektogo #PragueChess #PragueMasters",0,"02/17/2026 01:26",https://www.instagram.com/p/DU2puBJkkCz/,"IG image",,Dlouhodobě,6632,3789,145,8,9,3,6
17955333312073496,17841409576254354,praguechessfestival,"Prague Chess Festival","One of Latvia’s biggest talents of her generation. It’s time for Alona Tolmaceva! 🇱🇻♟️

Alona enters the competition with outstanding achievements, including European Youth Champion 2025 (G12, Budva) and an incredible six-time Latvian Girls’ Champion in her age category. Conquering the chessboard since the age of four, she is ready to make her mark on the FUTURES stage. Let’s give Alona a warm welcome! 👏

🇨🇿 Jedna z největších lotyšských nadějí své generace. Je čas na Alonu Tolmacevu! 🇱🇻♟️

Alona vstupuje do turnaje s mimořádnými úspěchy. Je vítězkou Mistrovství Evropy mládeže 2025 (G12, Budva) a neuvěřitelnou šestinásobnou mistryní Lotyšska dívek ve své věkové kategorii. Šachy dobývá už od čtyř let a je připravena zanechat výraznou stopu na scéně FUTURES. Pořádně Alonu přivítejme! 👏
.
#PICF #PICF2026 #chess #Futures #PragueChess @fidewomen",0,"02/16/2026 08:26",https://www.instagram.com/p/DU01CixDiDk/,"IG image",,Dlouhodobě,1306,597,25,3,0,0,0
